date,portfolio_value,benchmark_value,daily_return
2025-04-15,14226.1313,12620.5412,-0.007864
2025-04-16,14142.1805,12491.4595,-0.005901
2025-04-17,14076.3711,12491.4595,-0.004653
2025-04-21,14153.9727,12387.0184,0.005513
2025-04-22,14579.934,12756.9022,0.030095
2025-04-23,14819.7111,12873.3832,0.016446
2025-04-24,14910.5621,12930.2234,0.00613
2025-04-25,14934.3534,12962.7029,0.001596
2025-04-28,15012.579,13025.9839,0.005238
2025-04-29,15010.8418,13070.5044,-0.000116
2025-04-30,15038.0593,13070.5044,0.001813
2025-05-01,15421.7458,13390.8272,0.025514
2025-05-02,15434.9452,13409.5867,0.000856
2025-05-05,15343.037,13339.3063,-0.005955
2025-05-06,15325.8993,13275.7454,-0.001117
2025-05-07,15587.2271,13491.3473,0.017051
2025-05-08,15683.1438,13484.6277,0.006154
2025-05-09,16126.8854,13927.8713,0.028294
2025-05-12,16277.9117,14012.7113,0.009365
2025-05-13,16252.0788,13978.2718,-0.001587
2025-05-14,16322.2732,14030.9121,0.004319
2025-05-15,16364.4071,14133.813,0.002581
2025-05-16,16322.9576,14052.6121,-0.002533
2025-05-19,16375.7401,14085.5125,0.003234
2025-05-20,16306.6378,13970.9915,-0.00422
2025-05-21,16202.3657,13869.6308,-0.006394
2025-05-22,16122.4117,13713.109,-0.004935
2025-05-23,16326.4166,13844.9902,0.012654
2025-05-26,16505.1684,13951.3914,0.010949
2025-05-27,16488.662,13963.7111,-0.001
2025-05-28,16391.0457,13902.3912,-0.00592
2025-05-29,16323.8331,13903.2308,-0.004101
2025-05-30,16268.2238,13841.9108,-0.003407
2025-06-02,16478.2379,14009.2121,0.012909
2025-06-03,16546.3725,14012.7113,0.004135
2025-06-04,16601.0505,14016.2116,0.003305
2025-06-05,16664.2983,14070.1123,0.00381
2025-06-06,16703.2569,14068.712,0.002338
2025-06-09,16733.8479,14068.712,0.001831
2025-06-10,16777.0889,14069.4127,0.002584
2025-06-11,16660.7115,13943.8312,-0.006937
2025-06-12,16508.2655,13889.7906,-0.00915
2025-06-13,16675.8705,13943.8312,0.010153
2025-06-16,16554.9972,13916.3911,-0.007248
2025-06-17,16521.7155,13907.1508,-0.00201
2025-06-18,16375.5465,13795.1505,-0.008847
2025-06-19,16441.3611,13838.8304,0.004019
2025-06-20,16460.425,13807.4703,0.00116
2025-06-23,16731.7047,13937.9512,0.016481
2025-06-24,16696.573,13921.4316,-0.0021
2025-06-25,16781.8306,13935.7113,0.005106
2025-06-26,16902.2505,14052.6121,0.007176
2025-06-27,16907.8787,14021.8117,0.000333
2025-06-30,16810.6008,13995.3522,-0.005753
2025-07-01,16964.6938,14033.7117,0.009166
2025-07-02,17100.7634,14172.3136,0.008021
2025-07-03,17024.7883,14078.512,-0.004443
2025-07-04,17046.4749,14124.013,0.001274
2025-07-07,17094.2238,14128.2129,0.002801
2025-07-08,17205.1587,14175.1131,0.00649
2025-07-09,17320.3892,14277.3144,0.006697
2025-07-10,17215.3439,14187.0131,-0.006065
2025-07-11,17248.8227,14206.6132,0.001945
2025-07-14,17319.1071,14284.3138,0.004075
2025-07-15,17186.0624,14068.0124,-0.007682
2025-07-16,17481.7024,14357.8146,0.017202
2025-07-17,17457.06,14309.5141,-0.00141
2025-07-18,17427.4353,14323.514,-0.001697
2025-07-21,17334.7416,14226.9139,-0.005319
2025-07-22,17440.6305,14351.5148,0.006108
2025-07-23,17564.2787,14382.3152,0.00709
2025-07-24,17589.5192,14412.415,0.001437
2025-07-25,17612.987,14535.6156,0.001334
2025-07-28,17609.9408,14595.8161,-0.000173
2025-07-29,17595.373,14664.4174,-0.000827
2025-07-30,17445.1596,14698.717,-0.008537
2025-07-31,16992.6771,14255.6133,-0.025937
2025-08-01,17190.4091,14422.9146,0.011636
2025-08-04,17217.8641,14383.7145,0.001597
2025-08-05,17261.0072,14425.7153,0.002506
2025-08-06,17384.1926,14452.3158,0.007137
2025-08-07,17464.6027,14497.1161,0.004625
2025-08-08,17472.077,14586.0161,0.000428
2025-08-11,17570.8735,14581.8162,0.005655
2025-08-12,17648.8603,14603.5162,0.004438
2025-08-13,17715.8086,14680.5172,0.003793
2025-08-14,17714.2693,14637.1172,-8.7e-05
2025-08-15,17786.3209,14662.3175,0.004067
2025-08-18,17739.0712,14662.3175,-0.002657
2025-08-19,17648.9752,14577.6163,-0.005079
2025-08-20,17707.4463,14639.9168,0.003313
2025-08-21,17961.4554,14718.3171,0.014345
2025-08-22,17938.2457,14705.7175,-0.001292
2025-08-25,17967.1965,14672.8171,0.001614
2025-08-26,17969.0451,14794.6185,0.000103
2025-08-27,18002.17,14748.4179,0.001843
2025-08-28,17849.4629,14642.0167,-0.008483
2025-08-29,17896.1561,14679.1169,0.002616
2025-09-01,17575.6483,14509.0161,-0.017909
2025-09-02,17697.9141,14614.7165,0.006957
2025-09-03,17788.8057,14735.1176,0.005136
2025-09-04,17779.4195,14637.1172,-0.000528
2025-09-05,17913.3313,14727.4175,0.007532
2025-09-08,17941.2201,14732.318,0.001557
2025-09-09,18103.4316,14812.1186,0.009041
2025-09-10,18165.1131,14901.0186,0.003407
2025-09-11,18125.6968,14909.4194,-0.00217
2025-09-12,18299.929,14929.0194,0.009612
2025-09-15,18194.4599,14803.7178,-0.005763
2025-09-16,18264.3818,14793.9178,0.003843
2025-09-17,18578.364,14960.5195,0.017191
2025-09-18,18594.9013,14975.219,0.00089
2025-09-19,18633.2954,15005.3198,0.002065
2025-09-22,18690.4613,15021.4196,0.003068
2025-09-23,18683.182,14994.8201,-0.000389
2025-09-24,18649.0325,14973.8198,-0.001828
2025-09-25,18691.0298,14989.22,0.002252
2025-09-26,18804.3831,15028.4201,0.006065
2025-09-29,18770.1632,15007.4197,-0.00182
2025-09-30,18990.8729,15125.0212,0.011759
2025-10-01,19158.8951,15178.9209,0.008848
2025-10-02,19210.3293,15241.922,0.002685
2025-10-03,19327.7904,15293.7218,0.006114
2025-10-06,19280.4475,15262.9213,-0.002449
2025-10-07,19433.5192,15401.5232,0.007939
2025-10-08,19463.2473,15414.1228,0.00153
2025-10-09,19088.628,15108.9203,-0.019248
2025-10-10,19409.9733,15224.4219,0.016834
2025-10-13,19306.2512,15163.5207,-0.005344
2025-10-14,19430.4281,15244.7216,0.006432
2025-10-15,19418.0719,15232.122,-0.000636
2025-10-16,19186.9746,15064.8207,-0.011901
2025-10-17,19524.7629,15330.1223,0.017605
2025-10-20,19511.8583,15393.8231,-0.000661
2025-10-21,19257.9488,15309.122,-0.013013
2025-10-22,19393.6043,15370.0232,0.007044
2025-10-23,19595.0039,15370.0232,0.010385
2025-10-24,19651.4599,15591.9248,0.002881
2025-10-27,19788.5852,15621.3249,0.006978
2025-10-28,19822.136,15647.2248,0.001695
2025-10-29,19772.731,15666.8249,-0.002492
2025-10-30,19699.0898,15657.0248,-0.003724
2025-10-31,19713.5013,15675.9253,0.000732
2025-11-03,19463.7553,15615.7247,-0.012669
2025-11-04,19546.875,15643.0249,0.00427
2025-11-05,19303.2353,15409.9229,-0.012464
2025-11-06,19114.1863,15218.121,-0.009794
2025-11-07,19463.9064,15528.224,0.018296
2025-11-10,19504.4541,15589.1242,0.002083
2025-11-11,19690.2534,15673.8253,0.009526
2025-11-12,19392.4697,15456.1236,-0.015123
2025-11-13,19338.2938,15435.1232,-0.002794
2025-11-14,19149.0811,15368.6229,-0.009784
2025-11-17,18861.8033,15161.4207,-0.015002
2025-11-18,18982.4576,15197.1217,0.006397
2025-11-19,18869.2417,15293.7218,-0.005964
2025-11-20,18653.2386,15157.9205,-0.011447
2025-11-21,18928.2458,15339.2228,0.014743
2025-11-24,19017.6616,15371.4224,0.004724
2025-11-25,19263.0523,15556.2238,0.012903
2025-11-26,19317.2395,15540.124,0.002813
2025-11-27,19464.8797,15605.224,0.007643
2025-11-28,19334.2907,15541.5243,-0.006709
2025-12-01,19464.94,15552.024,0.006757
2025-12-02,19538.7317,15545.0246,0.003791
2025-12-03,19674.7593,15587.7239,0.006962
2025-12-04,19794.9976,15640.925,0.006111
2025-12-05,19708.4342,15613.6248,-0.004373
2025-12-08,19800.5469,15631.8246,0.004674
2025-12-09,19810.5852,15594.7244,0.000507
2025-12-10,19816.6353,15537.3245,0.000305
2025-12-11,19666.1715,15443.5229,-0.007593
2025-12-12,19568.5957,15463.123,-0.004962
2025-12-15,19438.7259,15363.0227,-0.006637
2025-12-16,19306.0088,15297.222,-0.006827
2025-12-17,19489.7458,15466.6232,0.009517
2025-12-18,19678.5255,15533.8242,0.009686
2025-12-19,19756.543,15563.2243,0.003965
2025-12-22,19760.7963,15598.2246,0.000215
2025-12-23,19809.1472,15598.2246,0.002447
2025-12-24,19796.4296,15598.2246,-0.000642
2025-12-26,19809.2314,15619.9246,0.000647
2025-12-29,19851.4581,15648.6251,0.002132
2025-12-30,19857.1792,15648.6251,0.000288
2025-12-31,20000.1092,15584.9243,0.007198
2026-01-02,20339.688,15784.4263,0.016979
2026-01-05,20463.6928,15836.2261,0.006097
2026-01-06,20538.2795,15886.6266,0.003645
2026-01-07,20507.1275,15855.8262,-0.001517
2026-01-08,20697.1232,15986.7279,0.009265
2026-01-09,20767.2775,15983.9273,0.00339
2026-01-12,20758.7261,16008.4279,-0.000412
2026-01-13,20716.8615,15902.7264,-0.002017
2026-01-14,20861.0632,16093.128,0.006961
2026-01-15,20883.606,16071.428,0.001081
2026-01-16,20674.2851,15837.6264,-0.010023
2026-01-19,20478.8591,15706.025,-0.009453
2026-01-20,20505.5676,15714.4258,0.001304
2026-01-21,20776.3383,15820.8259,0.013205
2026-01-22,20738.1502,15794.2264,-0.001838
2026-01-23,20655.4741,15734.0259,-0.003987
2026-01-26,20710.5268,15713.0255,0.002665
2026-01-27,20873.8427,15725.6251,0.007886
2026-01-28,20607.3034,15598.9242,-0.012769
2026-01-29,20591.3956,15719.3253,-0.000772
2026-01-30,20668.1138,15881.7271,0.003726
2026-02-02,20528.8242,15815.2257,-0.006739
2026-02-03,20318.2117,15778.1255,-0.010259
2026-02-04,19998.8064,15619.225,-0.01572
2026-02-05,20189.3228,15774.6263,0.009526
2026-02-06,20412.6598,15850.9267,0.011062
2026-02-09,20500.0547,15885.2263,0.004281
2026-02-10,20411.5125,15876.8265,-0.004319
2026-02-11,20111.1273,15734.7255,-0.014716
2026-02-12,20191.0401,15715.825,0.003974
2026-02-13,20222.8589,15680.1251,0.001576
2026-02-16,20287.0285,15727.0254,0.003173
2026-02-17,20531.9629,15896.4266,0.012073
2026-02-18,20489.4937,15869.1264,-0.002068
2026-02-19,20525.6031,15926.5274,0.001762
2026-02-20,20308.0927,15809.6266,-0.010597
2026-02-23,20487.2076,15879.6272,0.00882
2026-02-24,20730.9062,15997.9272,0.011895
2026-02-25,20728.3878,15965.0279,-0.000121
2026-02-26,20613.6729,15895.0274,-0.005534
2026-02-27,20510.3021,15953.8276,-0.005015
2026-03-02,19997.2549,15766.2255,-0.025014
2026-03-03,20332.7651,15939.127,0.016778
2026-03-04,20187.8415,15862.8266,-0.007128
2026-03-05,19918.2904,15862.8266,-0.013352
2026-03-06,19816.5272,15612.2245,-0.005109
2026-03-09,20137.7883,15825.0268,0.016212
2026-03-10,20102.3603,15769.0261,-0.001759
2026-03-11,19986.0575,15684.325,-0.005786
2026-03-12,19956.2595,15661.9254,-0.001491
2026-03-13,20027.7258,15706.025,0.003581
2026-03-16,20168.6206,15741.726,0.007035
2026-03-17,19980.6722,15640.925,-0.009319
2026-03-18,19620.2564,15379.8232,-0.018038
2026-03-19,19333.9232,15221.6213,-0.014594
2026-03-20,19412.8885,15281.8218,0.004084
2026-03-23,19415.297,15276.9223,0.000124
2026-03-24,19682.4185,15426.0228,0.013758
2026-03-25,19407.7501,15262.9213,-0.013955
2026-03-26,19259.7621,15046.6199,-0.007625
2026-03-27,19303.9498,15148.8211,0.002294
2026-03-30,19530.586,15127.8208,0.01174
2026-03-31,19909.0198,15449.8238,0.019376
2026-04-01,19870.3953,15453.3229,-0.00194
2026-04-02,19902.3211,15453.3229,0.001607
2026-04-06,19734.2978,15361.6224,-0.008442
2026-04-07,20428.6366,15748.7254,0.035184
2026-04-08,20362.205,15776.0256,-0.003252
2026-04-09,20367.7801,15813.1258,0.000274
2026-04-10,20463.8948,15812.4261,0.004719
2026-04-13,20791.1142,15988.1272,0.01599
2026-04-14,20986.406,16049.0284,0.009393
2026-04-15,21121.7247,16144.9288,0.006448
2026-04-16,21353.8385,16338.13,0.010989
2026-04-17,21236.1092,16268.1294,-0.005513
2026-04-20,21164.8915,16246.4294,-0.003354
2026-04-21,21301.9855,16319.2306,0.006477
2026-04-22,21288.7445,16374.5305,-0.000622
2026-04-23,21331.0438,16341.6302,0.001987
2026-04-24,21381.371,16328.3299,0.002359
2026-04-27,21231.505,16275.1299,-0.007009
2026-04-28,21297.4501,16287.7295,0.003106
2026-04-29,21521.0207,16385.0313,0.010498
2026-04-30,21635.5215,16385.0313,0.00532
2026-05-01,21610.3867,16436.1314,-0.001162
2026-05-04,21773.1252,16553.7318,0.007531
2026-05-05,22147.3703,16739.9335,0.017188
2026-05-06,22105.4883,16743.4338,-0.001891
2026-05-07,22100.4519,16736.4333,-0.000228
2026-05-08,22164.9339,16790.334,0.002918
2026-05-11,21865.6286,16681.833,-0.013504
2026-05-12,21989.2363,16859.635,0.005653
2026-05-13,22264.539,17080.1363,0.01252
2026-05-14,21955.3601,16948.5349,-0.013887
2026-05-15,21961.1873,16857.535,0.000265
2026-05-18,21836.7871,16840.7345,-0.005665
2026-05-19,22117.9198,16989.8361,0.012874
2026-05-20,22222.9852,17012.9353,0.00475
2026-05-21,22437.6553,17199.137,0.00966
2026-05-22,22612.7369,17290.138,0.007803
2026-05-25,22621.4102,17236.2373,0.000384
2026-05-26,22593.7983,17194.2376,-0.001221
2026-05-27,22669.1684,17244.638,0.003336
2026-05-28,22707.0612,17278.9376,0.001672
2026-05-29,22757.3889,17327.9378,0.002216
2026-06-01,22863.236,17402.1393,0.004651
2026-06-02,22547.9952,17344.7383,-0.013788
2026-06-03,22690.1778,17347.539,0.006306
2026-06-04,22268.9917,17267.0377,-0.018562
2026-06-05,22212.5515,17166.9374,-0.002534
2026-06-08,21916.6192,16929.6355,-0.013323
2026-06-09,21749.9493,16896.7352,-0.007605
2026-06-10,21891.4939,16924.0354,0.006508
2026-06-11,22223.4515,17206.1375,0.015164
2026-06-12,22580.2032,17397.9384,0.016053
2026-06-15,22474.8795,17376.9391,-0.004664
2026-06-16,22415.2708,17389.5386,-0.002652
2026-06-17,22645.9932,17449.7392,0.010293
2026-06-18,22704.1722,17472.8395,0.002569
2026-06-19,22812.8182,17508.5394,0.004785
2026-06-22,22460.5777,17357.339,-0.01544
2026-06-23,22420.9915,17470.7396,-0.001762
2026-06-24,22424.9575,17373.4388,0.000177
2026-06-25,22334.8273,17325.1383,-0.004019
2026-06-26,22381.7904,17344.0387,0.002103
2026-06-29,22634.8558,17505.0402,0.011307
2026-06-30,22737.7175,17623.3403,0.004544
2026-07-01,22816.2272,17542.1404,0.003453
2026-07-02,22900.9925,17606.5408,0.003715
2026-07-03,22977.1338,17689.141,0.003325
2026-07-06,22698.1711,17556.1403,-0.012141
2026-07-07,22425.7078,17430.1391,-0.012004
2026-07-08,22696.6603,17599.5403,0.012082
2026-07-09,22711.9365,17660.4405,0.000673
2026-07-10,22700.167,17682.1415,-0.000518
2026-07-13,22758.7491,17648.5405,0.002581
2026-07-14,22774.9417,17682.1415,0.000711
2026-07-15,22589.9285,17675.8407,-0.008124
2026-07-16,22397.5005,17483.3391,-0.008518
2026-07-17,22474.9132,17533.7396,0.003456
2026-07-20,22716.3835,17602.3409,0.010744
2026-07-21,22711.2928,17640.1408,-0.000224
2026-07-22,22306.943,17423.1386,-0.017804
2026-07-23,22341.1161,17543.5397,0.001532
2026-07-24,22437.8283,17459.5392,0.004329
2026-07-27,22471.6245,17528.8401,0.001506
2026-07-28,22355.4564,17409.8394,-0.00517
2026-07-29,22571.2767,17311.838,0.009654
2026-07-30,22547.4666,17400.739,-0.001055
2026-07-31,22914.0358,17664.6414,0.016258
2026-08-03,23227.8609,17890.7429,0.013696
2026-08-04,23220.9322,17953.744,-0.000298
2026-08-05,23281.0061,17941.1423,0.002587
2026-08-06,23458.4142,18011.1429,0.00762
2026-08-07,23451.4104,18025.8445,-0.000299
2026-08-10,23455.525,18019.5447,0.000175
2026-08-11,23437.6691,18031.4436,-0.000761
2026-08-12,23569.9521,18115.4452,0.005644
2026-08-13,23576.2367,18041.2447,0.000267
2026-08-14,23479.0918,18018.1434,-0.00412
2026-08-17,23213.1681,17840.3424,-0.011326
2026-08-18,23244.4821,17840.3424,0.001349
