Date,AAPL,ABBV,ADBE,ALV.DE,AMAT,AMD,AMGN,AMZN,APC.DE,ARGX,ARGX.BR,ASML.AS,ATAI,AXP,BA,BAC,BAYN.DE,BMW.DE,BNTX,BRK-B,CAT,COK.DE,COST,CRM,FSLR,GE,GILD,GOOGL,GS,HD,HON,INTC,JNJ,JPM,KO,LLY,LMT,MA,MCD,META,MRK,MS,MSF.DE,MSFT,MU,NDX1.DE,NFLX,NKE,NOW,NVDA,ORCL,PFE,PYPL,QCOM,RTX,SAP,SAP.DE,SBUX,SHL.DE,SHOP,SIE.DE,SNOW,SPOT,TSLA,TSM,TXN,UBER,UCB.BR,UNH,V,WMT
2024-09-13,220.65415954589844,181.8623046875,536.8699951171875,262.6611633300781,185.7015380859375,152.30999755859375,314.8399353027344,186.49000549316406,199.95126342773438,538.010009765625,488.0,721.7963256835938,1.2999999523162842,253.50779724121094,156.77000427246094,37.16188049316406,26.77419090270996,65.70043182373047,123.4000015258789,447.6099853515625,336.89642333984375,25.780454635620117,906.0369262695312,250.9576416015625,228.7899932861328,176.24302673339844,78.91666412353516,156.46250915527344,462.612060546875,363.6279296875,193.8958282470703,19.65999984741211,157.57666015625,196.08143615722656,67.93270111083984,910.9542846679688,543.697265625,487.4991455078125,284.5088195800781,521.1217651367188,108.45027923583984,93.28663635253906,380.780517578125,424.6917419433594,90.64989471435547,14.84000015258789,69.70600128173828,75.62144470214844,175.7899932861328,118.9141845703125,158.5450897216797,25.558380126953125,69.49810791015625,161.56597900390625,115.072021484375,215.5501708984375,195.53402709960938,93.72802734375,47.8128547668457,72.44999694824219,156.9720458984375,113.66999816894531,337.8999938964844,230.2899932861328,168.79576110839844,189.19398498535156,72.4800033569336,160.40052795410156,568.0914306640625,283.0821228027344,79.34474182128906
2024-09-16,214.52545166015625,183.28565979003906,521.5,263.4859924316406,184.82461547851562,152.0800018310547,317.5010681152344,184.88999938964844,192.63076782226562,537.9400024414062,485.5,707.9307861328125,1.2599999904632568,255.55348205566406,155.5500030517578,37.594547271728516,26.506250381469727,64.98356628417969,123.47000122070312,451.7799987792969,339.4818420410156,25.520606994628906,897.9954223632812,253.26443481445312,233.30999755859375,179.3668975830078,79.25020599365234,157.0587158203125,468.57110595703125,365.56097412109375,194.39923095703125,20.90999984741211,158.97610473632812,199.47869873046875,68.58909606933594,910.7864990234375,546.56884765625,491.79742431640625,284.6623229980469,530.2294311523438,111.15470123291016,95.03368377685547,381.6174011230469,425.4314270019531,86.63513946533203,14.520000457763672,69.6500015258789,76.3775634765625,178.49200439453125,116.59780883789062,166.66656494140625,26.256935119628906,70.45977783203125,160.48712158203125,115.14929962158203,217.81008911132812,195.04678344726562,91.57904815673828,47.44794464111328,73.58000183105469,155.86216735839844,112.83999633789062,338.8299865722656,226.77999877929688,165.44918823242188,187.81240844726562,71.5199966430664,161.87704467773438,565.1368408203125,286.1656799316406,79.30537414550781
2024-09-17,214.99156188964844,181.15060424804688,515.030029296875,264.3108215332031,185.81976318359375,150.82000732421875,315.17138671875,186.8800048828125,192.7496337890625,522.219970703125,481.8999938964844,713.9292602539062,1.2799999713897705,259.7720947265625,156.38999938964844,38.027217864990234,27.255491256713867,65.34199523925781,124.70999908447266,456.67999267578125,345.072265625,25.799015045166016,887.5107421875,251.56883239746094,239.97999572753906,178.2696075439453,79.14537048339844,158.31072998046875,468.7932434082031,366.7380065917969,193.9813232421875,21.469999313354492,159.0522918701172,200.81263732910156,68.30370330810547,893.6663208007812,540.9307250976562,495.0384521484375,281.84149169921875,533.2520141601562,111.46566009521484,94.79631805419922,385.80181884765625,429.18927001953125,88.17546081542969,14.890000343322754,70.69100189208984,77.18154907226562,177.16600036621094,115.40966033935547,163.86805725097656,26.047367095947266,71.15377807617188,162.5003204345703,114.69528198242188,216.30996704101562,195.53402709960938,91.70266723632812,48.0145149230957,74.44999694824219,159.1726837158203,111.62999725341797,342.1499938964844,227.8699951171875,163.75636291503906,190.5756072998047,72.77999877929688,156.3646697998047,554.4122924804688,287.2296142578125,77.37590026855469
2024-09-18,218.8592071533203,180.67306518554688,508.1300048828125,264.3108215332031,183.40577697753906,148.2899932861328,315.2850036621094,186.42999267578125,196.2167205810547,529.0599975585938,475.70001220703125,703.1122436523438,1.2400000095367432,256.6203918457031,155.11000061035156,38.09452438354492,27.71198272705078,66.77571868896484,115.62000274658203,456.6000061035156,346.4674072265625,26.040300369262695,882.8123168945312,249.23867797851562,241.80999755859375,181.45281982421875,79.94587707519531,158.79762268066406,468.0108642578125,367.4748229980469,191.5119171142578,20.770000457763672,158.17642211914062,199.1619873046875,68.25614166259766,892.4730834960938,539.48046875,488.8824462890625,280.19122314453125,534.8727416992188,111.79547882080078,94.28359985351562,382.30657958984375,424.90875244140625,86.8040771484375,15.069999694824219,69.0469970703125,77.43038940429688,178.0780029296875,113.19313049316406,160.99131774902344,25.97751235961914,72.4921875,162.11502075195312,114.02871704101562,216.13462829589844,194.49131774902344,91.39839935302734,47.7552375793457,75.22000122070312,158.56033325195312,110.77999877929688,343.9700012207031,227.1999969482422,163.68785095214844,189.93211364746094,73.5,156.80763244628906,556.9927368164062,284.1954040527344,77.7991943359375
2024-09-19,226.97134399414062,181.30979919433594,526.4400024414062,267.42681884765625,193.8205108642578,156.74000549316406,318.1545104980469,189.8699951171875,203.0220947265625,536.3400268554688,482.20001220703125,735.4652099609375,1.2599999904632568,263.05108642578125,154.58999633789062,39.296390533447266,28.749011993408203,68.22737121582031,112.51000213623047,459.7099914550781,364.2142639160156,26.708477020263672,890.94287109375,262.62725830078125,240.4499969482422,184.03302001953125,79.95540618896484,161.1128692626953,486.6026306152344,373.53228759765625,193.46844482421875,21.139999389648438,156.91024780273438,201.9930419921875,67.1811752319336,902.4039306640625,539.1848754882812,487.1532897949219,281.9375,555.9016723632812,110.46683502197266,95.64136505126953,388.2632141113281,432.6807861328125,88.69219970703125,15.170000076293945,70.43199920654297,77.5069580078125,183.85000610351562,117.68611907958984,163.98548889160156,25.898923873901367,76.90397644042969,167.5284881591797,114.7822265625,223.04103088378906,200.84507751464844,92.14006805419922,47.80324935913086,78.68000030517578,162.57887268066406,114.0199966430664,360.2200012207031,243.9199981689453,172.4359130859375,196.45213317871094,75.27999877929688,157.5458984375,553.5586547851562,281.00347900390625,76.82461547851562
2024-09-20,226.30690002441406,181.16934204101562,522.2999877929688,267.42681884765625,189.33734130859375,155.9499969482422,319.5087585449219,191.60000610351562,204.85470581054688,533.0,482.0,704.783935546875,1.2200000286102295,263.2859802246094,153.2899932861328,38.71950149536133,28.441375732421875,65.98717498779297,112.27999877929688,455.30999755859375,359.8336486816406,25.9660587310791,897.1150512695312,263.4270324707031,240.1999969482422,185.28848266601562,79.99352264404297,162.55368041992188,481.3873291015625,373.0729675292969,193.1360321044922,21.84000015258789,156.2819366455078,202.57843017578125,68.15150451660156,908.7649536132812,545.61474609375,486.8865051269531,284.796630859375,558.1388549804688,110.4102783203125,97.29344940185547,384.6695861816406,429.3076171875,90.33189392089844,15.149999618530273,70.10299682617188,82.8093490600586,187.4720001220703,115.81903076171875,164.38668823242188,25.68935775756836,76.10093688964844,162.7122344970703,114.1349868774414,222.8851776123047,199.28587341308594,91.33182525634766,46.180362701416016,78.72000122070312,159.45973205566406,110.2699966430664,365.1700134277344,238.25,170.34185791015625,192.3830108642578,73.94000244140625,160.15443420410156,551.572998046875,280.5404357910156,77.82872009277344
2024-09-23,224.59124755859375,181.50645446777344,527.8699951171875,270.26788330078125,191.18971252441406,156.75,317.83251953125,193.8800048828125,203.36880493164062,528.5,480.20001220703125,706.3572998046875,1.2000000476837158,261.6317443847656,156.3000030517578,38.33489990234375,28.3669490814209,67.60011291503906,113.05000305175781,454.9800109863281,362.1263427734375,26.058860778808594,907.1051635742188,260.8697509765625,249.27999877929688,186.5143280029297,80.04116821289062,160.82472229003906,480.4022216796875,375.0824890136719,193.53492736816406,22.559999465942383,155.3870391845703,202.914306640625,68.23711395263672,905.8358764648438,553.8097534179688,491.2342224121094,286.93621826171875,561.1813354492188,108.9591293334961,97.29344940185547,385.3587646484375,427.5717468261719,92.9852066040039,15.430000305175781,70.53700256347656,82.50308990478516,185.11000061035156,116.07862091064453,162.38075256347656,25.593303680419922,77.00312042236328,159.8610382080078,116.18294525146484,224.4729766845703,201.57595825195312,90.78983306884766,46.161155700683594,80.11000061035156,160.26344299316406,113.26000213623047,369.010009765625,250.0,171.00723266601562,192.90350341796875,74.70999908447266,160.84347534179688,550.0476684570312,284.34320068359375,79.07894897460938
2024-09-24,225.4837646484375,181.20680236816406,524.0700073242188,271.0010681152344,193.8894805908203,158.32000732421875,313.3909912109375,193.9600067138672,201.5362091064453,519.760009765625,468.70001220703125,715.502685546875,1.1799999475479126,260.56494140625,155.80999755859375,37.93106460571289,28.773820877075195,70.0016098022461,118.47000122070312,454.55999755859375,376.5267333984375,25.984619140625,891.7341918945312,267.0210266113281,244.72999572753906,187.4929962158203,79.85057830810547,161.26190185546875,480.9913330078125,383.407958984375,194.95957946777344,22.809999465942383,154.96815490722656,203.05828857421875,67.8565902709961,911.6641845703125,552.0161743164062,481.6197509765625,288.09716796875,560.1075439453125,108.3277816772461,97.39790344238281,378.6637268066406,423.29119873046875,93.41250610351562,14.760000228881836,72.22599792480469,83.70903778076172,184.72000122070312,120.68142700195312,162.23397827148438,25.75921058654785,77.6673583984375,160.81463623046875,115.96076965332031,224.9502716064453,201.57595825195312,89.81040954589844,46.97739791870117,80.33000183105469,162.98072814941406,112.5,380.3599853515625,254.27000427246094,178.0624237060547,193.93496704101562,77.44000244140625,165.37152099609375,551.7553100585938,268.72857666015625,79.41365814208984
2024-09-25,224.49205017089844,179.09986877441406,517.9000244140625,269.5346984863281,194.41168212890625,162.02000427246094,296.28759765625,192.52999877929688,200.19888305664062,549.010009765625,485.1000061035156,722.7796630859375,1.1799999475479126,260.5257873535156,152.22000122070312,37.73876953125,28.49099349975586,67.79725646972656,115.80000305175781,452.3599853515625,369.0338439941406,26.058860778808594,898.5394287109375,270.62481689453125,241.72000122070312,187.1667938232422,78.34486389160156,160.4669952392578,474.34661865234375,379.8385009765625,196.39373779296875,23.540000915527344,152.89279174804688,201.71473693847656,67.97074890136719,911.7925415039062,551.35791015625,483.63555908203125,288.2890930175781,565.0590209960938,108.11105346679688,97.17001342773438,381.4697570800781,426.19091796875,95.17145538330078,14.180000305175781,72.15599822998047,84.22588348388672,178.00599670410156,123.31731414794922,162.70367431640625,25.261493682861328,76.69578552246094,162.0861358642578,116.79153442382812,217.5081024169922,196.65472412109375,90.92294311523438,49.03242492675781,79.26000213623047,165.08567810058594,112.62000274658203,383.9599914550781,257.0199890136719,178.43426513671875,194.0485076904297,77.13999938964844,165.96212768554688,552.82958984375,265.6253356933594,80.13228607177734
2024-09-26,225.63255310058594,179.6991729736328,515.3800048828125,271.09271240234375,206.531005859375,167.49000549316406,302.19708251953125,191.16000366210938,200.94186401367188,524.5800170898438,476.6000061035156,747.1672973632812,1.190000057220459,262.4637756347656,154.5800018310547,37.99837875366211,28.892906188964844,70.3779525756836,117.63999938964844,454.17999267578125,381.43414306640625,26.24446678161621,891.63525390625,272.27374267578125,255.66000366210938,182.75120544433594,79.13583374023438,161.69911193847656,479.9289855957031,379.6183776855469,196.63116455078125,23.920000076293945,153.64486694335938,201.32125854492188,67.92317199707031,896.7630004882812,550.8427734375,485.43389892578125,291.34014892578125,564.5917358398438,106.56565856933594,99.31585693359375,379.1560363769531,425.40185546875,109.19325256347656,14.050000190734863,71.14299774169922,85.5562744140625,176.9720001220703,123.84648895263672,164.48451232910156,25.296417236328125,79.39241790771484,166.31480407714844,116.23124694824219,222.20330810546875,199.28587341308594,92.68207550048828,49.26289367675781,80.75,173.8882293701172,112.48999786376953,379.1600036621094,254.22000122070312,182.81805419921875,198.0229949951172,76.69000244140625,161.28643798828125,551.3906860351562,267.65478515625,78.67533111572266
2024-09-27,225.90028381347656,182.40542602539062,515.47998046875,271.7342529296875,201.90988159179688,164.35000610351562,305.57794189453125,187.97000122070312,202.08102416992188,536.1099853515625,478.70001220703125,744.7089233398438,1.1699999570846558,265.31207275390625,156.32000732421875,37.88299560546875,30.153217315673828,72.707763671875,118.22000122070312,457.4700012207031,381.5512390136719,26.15166473388672,875.9873657226562,273.1426086425781,255.75,183.53335571289062,79.67903137207031,162.91140747070312,481.4645690917969,382.3265686035156,197.20101928710938,23.90999984741211,153.65435791015625,202.01223754882812,68.29420471191406,865.6683959960938,555.5745849609375,487.7757568359375,291.3785705566406,564.1144409179688,107.13104248046875,98.8506088256836,378.860595703125,422.1569519042969,106.8281478881836,14.130000114440918,70.73500061035156,85.60413360595703,176.35800170898438,121.21060943603516,165.11074829101562,25.40120506286621,77.21131134033203,163.87777709960938,116.29886627197266,222.09616088867188,200.45526123046875,92.57747650146484,51.77885055541992,79.20999908447266,174.9598388671875,113.91999816894531,369.20001220703125,260.4599914550781,174.1483154296875,197.909423828125,75.75,158.8255615234375,558.1438598632812,271.0830383300781,78.53752136230469
2024-09-30,231.06707763671875,184.9243927001953,517.780029296875,270.35955810546875,199.0820770263672,164.0800018310547,305.142333984375,186.3300018310547,206.2910614013672,542.0800170898438,485.6000061035156,733.2034301757812,1.159999966621399,265.4490966796875,152.0399932861328,38.152217864990234,30.09367561340332,70.95144653320312,118.7699966430664,460.260009765625,381.59033203125,26.11454200744629,876.8775024414062,270.2496643066406,249.44000244140625,186.7014617919922,79.89823150634766,164.79937744140625,478.1808776855469,387.75244140625,196.32723999023438,23.459999084472656,154.28271484375,202.3577117919922,68.36078643798828,873.7058715820312,557.6734008789062,487.933837890625,292.1653137207031,569.1654052734375,107.00853729248047,98.97402954101562,378.1221618652344,424.40570068359375,103.06182098388672,13.920000076293945,70.927001953125,84.60873413085938,178.8780059814453,121.25054168701172,166.73504638671875,25.270225524902344,77.36002349853516,163.8007049560547,117.04269409179688,223.1676788330078,199.18841552734375,92.70108795166016,51.72123718261719,80.13999938964844,173.5054931640625,114.86000061035156,368.5299987792969,261.6300048828125,169.94065856933594,195.47744750976562,75.16000366210938,159.46539306640625,560.8585815429688,270.8663024902344,79.49242401123047
2024-10-01,224.33340454101562,184.4374542236328,502.79998779296875,268.9848327636719,194.30331420898438,159.75,303.3524169921875,185.1300048828125,201.83340454101562,547.280029296875,492.3999938964844,729.4666137695312,1.1200000047683716,262.9042663574219,154.22000122070312,37.70992660522461,30.212759017944336,69.66109466552734,119.93000030517578,457.4100036621094,382.8293762207031,25.85469627380371,867.8369140625,267.445556640625,240.66000366210938,184.4441680908203,79.99352264404297,165.93214416503906,473.4098205566406,391.4366149902344,195.71939086914062,22.690000534057617,154.21607971191406,198.6917266845703,68.21809387207031,872.2660522460938,577.9937744140625,490.48321533203125,290.6973571777344,573.1723022460938,108.12047576904297,99.14493560791016,374.52850341796875,414.9273681640625,99.68307495117188,13.5,70.61299896240234,85.30741882324219,173.43600463867188,116.81746673583984,163.5647430419922,25.03446388244629,76.8048324584961,159.6876220703125,120.16293334960938,219.96286010742188,199.09097290039062,92.64403533935547,51.0682373046875,78.44999694824219,172.0894317626953,110.2300033569336,375.3999938964844,258.0199890136719,168.37501525878906,190.77432250976562,74.23999786376953,163.15672302246094,559.53466796875,273.4769592285156,80.00431060791016
2024-10-02,224.89866638183594,184.3063507080078,505.80999755859375,267.42681884765625,198.1952667236328,159.77999877929688,302.7936706542969,184.75999450683594,203.41835021972656,550.0,496.70001220703125,744.8073120117188,1.090000033378601,265.175048828125,152.88999938964844,37.719539642333984,30.16314125061035,69.5535659790039,119.0,456.6700134277344,384.4488830566406,25.687652587890625,868.9746704101562,275.9467468261719,234.44000244140625,184.58279418945312,80.75590515136719,164.80931091308594,475.1675109863281,393.5514831542969,193.63938903808594,22.389999389648438,153.43540954589844,198.93165588378906,67.55217742919922,878.764892578125,575.4560546875,489.682861328125,291.44573974609375,569.5333251953125,105.61392211914062,99.2398910522461,373.4947509765625,411.4161376953125,99.22596740722656,12.960000038146973,71.10900115966797,79.5360336303711,176.08200073242188,118.66458129882812,164.1029052734375,24.982072830200195,76.77509307861328,162.13429260253906,119.82482147216797,218.8134307861328,198.55499267578125,91.75972747802734,50.6072998046875,79.0999984741211,172.8166046142578,109.6500015258789,374.75,249.02000427246094,172.02491760253906,192.5060577392578,72.87000274658203,161.5817413330078,568.1776733398438,272.8858947753906,79.1773910522461
2024-10-03,223.79786682128906,183.02345275878906,503.79998779296875,265.50225830078125,196.65818786621094,162.85000610351562,300.6628723144531,181.9600067138672,202.27914428710938,542.989990234375,499.29998779296875,742.5454711914062,1.059999942779541,262.89447021484375,150.52000427246094,37.73876953125,29.637184143066406,68.478271484375,119.80000305175781,452.9599914550781,381.56097412109375,25.427804946899414,866.1455688476562,277.3586120605469,235.1199951171875,182.05816650390625,80.21272277832031,164.80931091308594,469.4789123535156,393.8576354980469,192.6896209716797,22.260000228881836,152.79757690429688,196.9547119140625,67.08602905273438,873.3212280273438,577.9556274414062,489.0899963378906,291.1483154296875,579.436279296875,103.82354736328125,99.2873764038086,373.05169677734375,410.834228515625,101.18363952636719,12.930000305175781,70.68000030517578,78.57891845703125,178.1280059814453,122.65834045410156,163.2711944580078,24.746309280395508,76.64620208740234,162.7122344970703,119.4674072265625,214.76112365722656,195.6802215576172,90.86589050292969,50.24238586425781,78.13999938964844,171.821533203125,110.47000122070312,372.6000061035156,240.66000366210938,175.62588500976562,190.840576171875,72.94000244140625,162.7629852294922,568.599853515625,272.7479248046875,79.1773910522461
2024-10-04,224.9185028076172,181.9372100830078,507.2200012207031,267.42681884765625,199.00323486328125,170.89999389648438,302.7273864746094,186.50999450683594,202.87351989746094,529.9500122070312,480.5,744.9055786132812,1.159999966621399,270.82379150390625,155.0,38.56565856933594,29.5776424407959,69.67902374267578,122.68000030517578,461.9700012207031,387.414794921875,25.520606994628906,873.504638671875,284.1121520996094,231.1300048828125,185.21641540527344,80.61296844482422,166.00167846679688,478.2291564941406,390.7763366699219,193.54440307617188,22.59000015258789,152.59762573242188,203.94537353515625,66.7530746459961,874.908935546875,577.2974243164062,491.7875671386719,291.44573974609375,592.5309448242188,103.43721008300781,102.4301528930664,373.8885498046875,410.36077880859375,101.6109619140625,13.420000076293945,71.97000122070312,78.72248840332031,183.53599548339844,124.72511291503906,167.18516540527344,24.95587730407715,78.6786117553711,162.69296264648438,120.66526794433594,215.1605224609375,195.582763671875,91.83578491210938,49.76224136352539,82.43000030517578,174.97897338867188,114.72000122070312,371.45001220703125,250.0800018310547,177.26983642578125,191.82470703125,74.27999877929688,163.79653930664062,567.1128540039062,273.80206298828125,79.679443359375
2024-10-07,219.8509063720703,181.30044555664062,487.29998779296875,267.88507080078125,197.1902618408203,170.97000122070312,300.63446044921875,180.8000030517578,203.17068481445312,522.7899780273438,479.6000061035156,735.170166015625,1.1200000047683716,268.6844787597656,155.91000366210938,38.42142868041992,29.54290771484375,69.75070190429688,121.55000305175781,453.5,388.5465087890625,25.186519622802734,864.0882568359375,280.97235107421875,229.6199951171875,184.10755920410156,80.46048736572266,161.94752502441406,477.70758056640625,390.4892883300781,193.11703491210938,22.3799991607666,151.87413024902344,203.6653594970703,65.64956665039062,885.9937133789062,577.6884765625,485.46356201171875,288.6537170410156,581.4348754882812,102.32527923583984,102.20228576660156,372.6086730957031,403.93011474609375,102.38197326660156,13.15999984741211,70.19200134277344,77.36339569091797,181.18800354003906,127.52073669433594,166.3142852783203,25.497257232666016,79.57088470458984,160.80502319335938,120.80049896240234,212.4817352294922,195.19296264648438,91.3698501586914,49.512569427490234,80.86000061035156,176.41416931152344,113.81999969482422,362.95001220703125,240.8300018310547,180.54783630371094,190.46202087402344,74.58999633789062,162.61532592773438,559.7840576171875,269.7235107421875,77.86811065673828
2024-10-08,223.8970489501953,180.7386016845703,496.239990234375,266.6020202636719,197.92922973632812,172.8000030517578,300.852294921875,182.72000122070312,203.56690979003906,527.1599731445312,479.8999938964844,739.5953369140625,1.1299999952316284,264.0917053222656,154.64999389648438,38.39258575439453,29.011991500854492,68.33489990234375,120.30000305175781,453.79998779296875,378.50726318359375,24.852432250976562,880.7352294921875,287.8838195800781,225.63999938964844,185.60250854492188,81.20381927490234,163.3386688232422,479.5909118652344,396.3457336425781,196.60267639160156,23.31999969482422,152.02642822265625,203.4915313720703,65.81129455566406,901.1021728515625,580.0830078125,491.1551513671875,289.6610412597656,589.4984130859375,102.25930786132812,102.05986022949219,371.62408447265625,409.029296875,102.01387023925781,13.109999656677246,72.1760025024414,77.30596160888672,184.39999389648438,132.68267822265625,170.61965942382812,25.47978973388672,80.46315002441406,160.22705078125,119.30317687988281,220.76162719726562,199.7731170654297,91.48396301269531,49.30130386352539,82.58000183105469,172.39561462402344,113.5199966430664,370.3800048828125,244.5,182.0548095703125,191.3515625,76.16999816894531,163.99342346191406,557.8848876953125,270.8761901855469,78.4686050415039
2024-10-09,227.63577270507812,182.3679656982422,494.0799865722656,268.8931884765625,202.04783630371094,171.02000427246094,305.3316955566406,185.1699981689453,206.43963623046875,520.52001953125,473.29998779296875,754.7393188476562,1.090000033378601,266.358642578125,149.3699951171875,38.642581939697266,27.042131423950195,69.17721557617188,117.47000122070312,455.8999938964844,386.5367736816406,24.703948974609375,899.2119140625,284.2800598144531,226.0500030517578,187.3944854736328,82.09009552001953,160.83462524414062,487.906494140625,398.1543273925781,202.96615600585938,23.459999084472656,152.94036865234375,206.06961059570312,66.18228912353516,907.0390625,577.2782592773438,494.6676330566406,291.5128479003906,587.1319580078125,103.90835571289062,103.53155517578125,377.2853698730469,411.7415771484375,101.17817687988281,13.760000228881836,72.74299621582031,78.91390991210938,187.72999572753906,132.4430389404297,174.45535278320312,26.36171531677246,80.9489517211914,163.96449279785156,119.73788452148438,222.97283935546875,202.5504608154297,91.17017364501953,49.49336242675781,83.41000366210938,176.49070739746094,119.66999816894531,373.9800109863281,241.0500030517578,183.1213836669922,193.96336364746094,77.87000274658203,163.94419860839844,567.132080078125,272.8169250488281,79.14785766601562
2024-10-10,227.13992309570312,181.99339294433594,503.57000732421875,269.8096618652344,200.96400451660156,164.17999267578125,304.0058898925781,186.64999389648438,207.0340118408203,527.25,480.0,749.9208374023438,1.0800000429153442,265.42633056640625,146.6199951171875,38.43104934692383,26.565793991088867,68.6754150390625,118.37000274658203,454.92999267578125,386.9757995605469,24.741069793701172,883.9102783203125,286.5015563964844,205.0399932861328,186.2460174560547,80.689208984375,161.0532684326172,486.4964599609375,392.30743408203125,202.8711700439453,23.219999313354492,152.80706787109375,205.5095672607422,65.87788391113281,898.114013671875,570.0087280273438,492.75799560546875,291.71435546875,580.4901733398438,103.08855438232422,102.62005615234375,375.16851806640625,410.1437683105469,105.14771270751953,13.300000190734863,73.02899932861328,78.57891845703125,188.92599487304688,134.5996856689453,172.0232391357422,25.619503021240234,78.30187225341797,162.32693481445312,118.76222229003906,218.9497833251953,200.79635620117188,89.26841735839844,49.858272552490234,82.70999908447266,175.438232421875,123.79000091552734,378.0,238.77000427246094,181.79058837890625,191.59759521484375,77.91999816894531,165.0269775390625,573.3480834960938,273.348876953125,78.37016296386719
2024-10-11,225.6622772216797,181.8435516357422,495.4200134277344,272.2841491699219,202.04783630371094,167.88999938964844,310.95709228515625,188.82000732421875,206.1424560546875,536.7000122070312,486.0,757.8861083984375,1.100000023841858,271.0102233886719,151.02000427246094,40.334815979003906,26.064645767211914,67.90478515625,120.5199966430664,460.2099914550781,392.22467041015625,24.518342971801758,879.3603515625,284.4576721191406,211.49000549316406,189.25575256347656,80.95603942871094,162.20590209960938,498.6462707519531,394.1639404296875,205.14111328125,23.559999465942383,153.71148681640625,214.63409423828125,66.18228912353516,919.18896484375,576.3815307617188,496.9532470703125,292.6737976074219,586.5752563476562,103.3995132446289,104.87982940673828,373.6424560546875,410.6171875,106.37139129638672,13.1899995803833,72.27899932861328,78.62677764892578,187.71800231933594,134.58970642089844,172.3762969970703,25.46232795715332,79.8187255859375,163.7332763671875,119.71856689453125,222.24224853515625,203.28134155273438,90.85638427734375,50.6072998046875,83.23999786376953,177.8110809326172,124.02999877929688,373.70001220703125,217.8000030517578,186.7126007080078,194.09584045410156,86.33999633789062,168.4230194091797,573.683837890625,273.71337890625,78.8525390625
2024-10-14,229.38116455078125,183.21072387695312,509.6499938964844,274.30035400390625,210.7481689453125,165.27000427246094,307.4246520996094,187.5399932861328,208.56942749023438,543.5599975585938,497.29998779296875,778.83203125,1.100000023841858,271.36346435546875,148.99000549316406,40.29635238647461,25.905866622924805,68.31697845458984,120.13999938964844,459.9800109863281,384.3512878417969,24.574024200439453,880.0823974609375,287.9530029296875,209.9600067138672,190.71112060546875,81.05135345458984,163.91500854492188,504.8757629394531,397.5323791503906,206.67025756835938,23.440000534057617,153.8448028564453,213.85198974609375,66.914794921875,916.6741333007812,582.7733764648438,501.3067626953125,297.27923583984375,587.04248046875,103.36181640625,106.60787963867188,378.9098815917969,413.39862060546875,107.78411865234375,12.90999984741211,71.30000305175781,78.1003646850586,188.93800354003906,137.85462951660156,172.71951293945312,25.392471313476562,79.97735595703125,171.4970703125,120.4044418334961,225.79776000976562,206.15611267089844,90.10519409179688,50.47285842895508,83.68000030517578,177.25613403320312,123.16000366210938,372.5,219.16000366210938,188.08253479003906,197.4552001953125,84.94000244140625,170.3917236328125,580.734375,276.5112609863281,79.0395736694336
2024-10-15,231.9100341796875,181.09642028808594,508.0299987792969,275.9500427246094,188.21409606933594,156.63999938964844,307.86981201171875,187.69000244140625,214.26531982421875,544.7100219726562,497.3999938964844,656.991943359375,1.090000033378601,272.1387634277344,152.35000610351562,40.51750183105469,26.327625274658203,67.45674133300781,117.52999877929688,462.67999267578125,378.5365295410156,24.128576278686523,884.8795776367188,284.70458984375,201.97999572753906,188.67164611816406,81.78514099121094,164.4118194580078,504.5184631347656,397.6854553222656,206.3568115234375,22.65999984741211,156.2248077392578,214.7306671142578,66.914794921875,900.7077026367188,577.17333984375,501.8707275390625,300.6372985839844,582.9163208007812,105.09566497802734,106.55091094970703,376.7930908203125,413.0040283203125,103.78474426269531,12.9399995803833,70.5979995727539,78.59806823730469,185.5919952392578,131.3946990966797,170.7287139892578,25.70682144165039,78.86698150634766,167.69223022460938,120.78118133544922,223.57679748535156,204.45074462890625,90.37145233154297,49.915889739990234,81.93000030517578,174.94068908691406,122.73999786376953,372.6000061035156,219.57000732421875,183.1116180419922,189.1088104248047,83.19999694824219,170.58859252929688,533.6251831054688,275.14190673828125,80.37838745117188
2024-10-16,229.85720825195312,179.7749481201172,502.5400085449219,276.04168701171875,181.87852478027344,156.1300048828125,304.59307861328125,186.88999938964844,210.1543731689453,540.6099853515625,500.6000061035156,623.3606567382812,1.2100000381469727,276.4272766113281,154.89999389648438,41.15208435058594,26.223424911499023,66.97286224365234,117.73999786376953,465.69000244140625,384.02935791015625,24.16569709777832,877.7282104492188,287.18280029296875,205.6199951171875,190.26560974121094,82.67141723632812,164.11373901367188,511.7427062988281,400.5849914550781,207.96194458007812,22.309999465942383,156.39614868164062,215.93759155273438,67.13359069824219,903.764892578125,584.6431274414062,508.638427734375,300.2343444824219,573.490478515625,104.04969787597656,113.4726333618164,375.9069519042969,410.419921875,108.67950439453125,12.880000114440918,70.19999694824219,80.34001159667969,183.7740020751953,135.50823974609375,171.3955841064453,25.907655715942383,80.12606811523438,165.17816162109375,121.93074035644531,223.49887084960938,205.27906799316406,90.77080535888672,49.819862365722656,81.8499984741211,173.18019104003906,118.9000015258789,371.69000244140625,221.3300018310547,183.45408630371094,189.91317749023438,81.9000015258789,168.5214385986328,548.06201171875,283.2496337890625,79.9551010131836
